Date,AAPL,AXP,BA,CAT,CSCO,CVX,DIS,GS,HD,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PFE,PG,RTX,TRV,UNH,V,VZ,WBA,WMT,XOM
2015-01-02,24.678247451782227,82.80109405517578,113.6572265625,73.44761657714844,21.83254051208496,80.98528289794922,87.37626647949219,170.997314453125,87.32227325439453,112.17808532714844,29.616628646850586,85.41929626464844,50.755435943603516,33.066001892089844,76.5919189453125,131.3400115966797,43.10736846923828,41.0133056640625,43.89664077758789,22.421667098999023,72.26117706298828,60.36913299560547,88.5534439086914,89.79579162597656,62.994789123535156,33.06858825683594,61.49985122680664,72.84113311767578,65.35637664794922
2015-01-05,23.98302459716797,80.61136627197266,112.87007141113281,69.57058715820312,21.397615432739258,77.74815368652344,86.09939575195312,165.6582489013672,85.4902114868164,110.4129867553711,29.282663345336914,84.82269287109375,49.17975616455078,33.066001892089844,75.74597930908203,128.37796020507812,43.74806213378906,40.63615798950195,43.189903259277344,22.30000114440918,71.9176025390625,59.361610412597656,87.48681640625,88.31672668457031,61.60426330566406,32.7939567565918,60.28602981567383,72.62915802001953,63.56813049316406
2015-01-06,23.985279083251953,78.89338684082031,111.54063415527344,69.12293243408203,21.38971519470215,77.71218872070312,85.64270782470703,162.30712890625,85.22850036621094,108.03180694580078,28.73692512512207,84.40589904785156,47.90456008911133,33.31708908081055,75.88560485839844,127.00895690917969,45.466636657714844,40.03973388671875,42.93585205078125,22.48607635498047,71.59000396728516,58.5219612121582,86.70574951171875,88.13849639892578,61.207305908203125,33.12493133544922,60.43978500366211,73.18883514404297,63.23017501831055
2015-01-07,24.321605682373047,80.61641693115234,113.27236938476562,70.19412231445312,21.58740234375,77.64745330810547,86.51880645751953,164.7259521484375,88.14964294433594,107.32577514648438,29.339689254760742,86.26925659179688,47.9776611328125,33.73297882080078,77.20787048339844,127.92961883544922,46.43897247314453,40.5484504699707,43.822750091552734,22.79381561279297,71.96553802490234,59.15693664550781,88.18389129638672,89.03844451904297,62.02737045288086,32.91116714477539,61.98537826538086,75.13068389892578,63.8708610534668
2015-01-08,25.256101608276367,81.75914001464844,115.2752685546875,70.91357421875,21.753461837768555,79.42426300048828,87.41353607177734,167.35586547851562,90.09989166259766,109.65849304199219,29.885433197021484,86.94755554199219,49.0497932434082,34.14099884033203,77.49530029296875,130.9957733154297,47.37362289428711,41.74130630493164,44.83435821533203,23.258989334106445,72.78850555419922,60.164493560791016,90.0147476196289,93.28854370117188,62.85929870605469,33.61655807495117,62.7541389465332,76.7164077758789,64.93397521972656
2015-01-09,25.283180236816406,80.72354888916016,115.04786682128906,70.06619262695312,21.974868774414062,77.84168243408203,87.84225463867188,164.78750610351562,88.55489349365234,110.13609313964844,29.942441940307617,85.7625503540039,48.19697570800781,33.76435852050781,76.55084228515625,129.38665771484375,47.1550407409668,41.390464782714844,44.3400993347168,23.366344451904297,72.10933685302734,59.833885192871094,88.88097381591797,92.41535186767578,61.92753219604492,33.31730270385742,61.23282241821289,75.76665496826172,64.84243774414062
2015-01-12,24.660192489624023,79.90218353271484,114.46187591552734,69.45870208740234,22.180465698242188,76.16556549072266,88.03799438476562,162.7820587158203,88.1580810546875,108.28791046142578,29.812118530273438,85.46834564208984,47.78273391723633,33.45834732055664,76.38658142089844,128.68214416503906,46.959068298339844,40.872982025146484,44.28005599975586,23.45221519470215,71.8456802368164,60.059539794921875,88.35186004638672,91.37287902832031,61.806312561035156,33.54530715942383,61.25708770751953,76.33479309082031,63.596282958984375
2015-01-13,24.8791446685791,79.66116333007812,114.7242660522461,69.04300689697266,22.21999740600586,74.9570541381836,88.7183609008789,162.65896606445312,87.57554626464844,108.54403686523438,29.73067283630371,85.61543273925781,47.79085922241211,33.45048904418945,76.23875427246094,128.5860595703125,46.87615203857422,40.66248321533203,43.88741683959961,23.21605110168457,72.14929962158203,60.00181579589844,88.48624420166016,91.83621215820312,61.986961364746094,33.61655807495117,60.901031494140625,75.73274230957031,63.363948822021484
2015-01-14,24.784339904785156,77.73279571533203,114.03329467773438,68.80318450927734,22.077665328979492,74.74125671386719,87.8236312866211,158.52490234375,86.65530395507812,107.84490966796875,29.608484268188477,84.99434661865234,46.142059326171875,33.39558029174805,75.17930603027344,127.9616928100586,47.21534729003906,40.3116340637207,43.28691864013672,23.244674682617188,71.901611328125,59.57150650024414,87.15087127685547,92.06786346435547,60.74616241455078,33.466941833496094,60.68253707885742,73.4432144165039,63.18088150024414
2015-01-15,24.11168670654297,76.67040252685547,113.8233871459961,67.95696258544922,21.674381256103516,73.8564453125,87.93545532226562,156.9945068359375,85.2791519165039,106.99349975585938,29.47815704345703,83.7602767944336,44.663814544677734,33.25432205200195,75.04790496826172,127.81753540039062,46.64248275756836,39.890621185302734,42.871177673339844,23.18742561340332,71.79774475097656,59.57150650024414,87.52041625976562,93.07470703125,60.16856002807617,33.55955505371094,60.512603759765625,74.09616088867188,62.63174819946289
2015-01-16,23.924339294433594,76.81321716308594,114.3831787109375,67.58621978759766,21.887882232666016,75.6188735961914,88.70903778076172,155.88623046875,87.90483093261719,108.77244567871094,29.689939498901367,85.02699279785156,45.42729568481445,33.372032165527344,75.13823699951172,129.69085693359375,47.50931167602539,40.55722427368164,42.95432662963867,23.473682403564453,72.9083480834961,60.95164489746094,89.47726440429688,94.2419204711914,60.601173400878906,34.193702697753906,61.52412796020508,73.57888793945312,64.15247344970703
2015-01-20,24.540557861328125,77.90241241455078,114.76800537109375,67.67488098144531,22.19628143310547,76.5899887084961,88.29894256591797,154.4789276123047,87.17029571533203,108.64094543457031,29.39669418334961,82.77958679199219,45.248619079589844,33.866371154785156,74.57157897949219,129.642822265625,47.19273376464844,40.68878936767578,43.24072265625,23.688386917114258,72.86040496826172,61.67582702636719,88.88935852050781,94.10826110839844,61.0504264831543,34.329078674316406,61.54032516479492,73.51104736328125,64.1313705444336
2015-01-21,24.7279109954834,78.2684326171875,115.80876922607422,68.80318450927734,22.014404296875,77.80570983886719,87.7677001953125,155.81585693359375,87.40670013427734,105.27685546875,29.714372634887695,83.27809143066406,45.394813537597656,34.0233039855957,74.19378662109375,130.12315368652344,46.853538513183594,40.27653884887695,43.19451904296875,23.35918426513672,73.00846099853516,62.46296310424805,88.1922836303711,97.4050064086914,61.15501022338867,34.37895965576172,61.16807174682617,73.46863555908203,64.6805191040039
